label,connection_id,srtt,rtt,mdev,min_rtt,inflight,lost,retrans_out,sack_out,snd_cwnd,sk_pacing_rate,delivered,bytes_acked
mobile,80.215.116.29,71749,776074,14991,53087,430,0,0,0,430,7329692,98909,136267664
mobile,80.215.116.29,93780,751087,2332,53087,428,0,0,0,430,7573535,99193,136659016
mobile,80.215.116.29,199761,1221915,233462,53087,430,0,0,0,430,4655302,99251,136738940
mobile,80.215.116.29,136964,1106643,11328,53087,430,0,0,0,430,5140215,99633,137265336
mobile,80.215.116.29,133300,1069766,1933,53087,430,0,0,0,431,5329775,99818,137520266
mobile,80.215.116.29,103110,832662,6472,53087,429,0,0,0,431,6847451,100218,138071466
mobile,80.215.116.29,177152,1328546,82784,53087,389,0,0,0,432,4301576,100344,138245094
mobile,80.215.116.29,95012,974771,31264,53087,429,0,0,0,432,5862752,101112,139303398
mobile,80.215.116.29,101756,729393,42207,53087,433,0,0,0,433,7853201,101397,139696128
mobile,80.215.116.29,81564,608449,21134,53087,431,0,0,0,434,9435957,101865,140341032
mobile,80.215.116.29,96193,748135,19056,53087,430,0,0,0,434,7674148,102404,141083774
mobile,80.215.116.29,72079,808494,43787,53087,432,0,0,0,435,7117588,102862,141714898
mobile,80.215.116.29,70389,627306,17973,53087,433,0,0,0,436,9194486,103349,142385984
mobile,80.215.116.29,78185,626472,3282,53087,435,0,0,0,436,9206727,103435,142504492
mobile,80.215.116.29,94987,764092,4768,53087,429,0,0,0,438,7583137,104003,143287196
mobile,80.215.116.29,65598,700502,22198,53087,437,0,0,0,439,8290402,104452,143905918
mobile,80.215.116.29,158773,1196926,65156,53087,432,0,0,0,439,4851965,104731,144290380
mobile,80.215.116.29,104692,906505,33332,53087,404,0,0,0,440,6421003,105017,144684488
mobile,80.215.116.29,91586,740851,7783,53087,440,0,0,0,441,7874593,105521,145379000
mobile,80.215.116.29,98097,783411,1208,53087,435,131,92,94,302,7345477,105924,145804802
mobile,80.215.116.29,76796,716793,37982,53087,514,134,134,260,254,9467690,106131,145861300
mobile,80.215.116.29,123526,994664,6763,53087,271,59,59,7,264,3590937,106213,146322930
mobile,80.215.116.29,115307,888905,17560,53087,312,0,0,0,314,4672988,106684,146896178
mobile,80.215.116.29,102110,813968,3303,53087,321,0,0,0,321,5216967,107072,147430842
mobile,80.215.116.29,87976,757002,5973,53087,323,0,0,0,326,5696931,107397,147878692
mobile,80.215.116.29,119193,885737,43720,53087,329,0,0,0,331,4943603,107683,148272800
mobile,80.215.116.29,92326,794571,21005,53087,336,0,0,0,336,5594058,108017,148733052
mobile,80.215.116.29,114692,885778,72681,53087,335,0,0,0,337,5032982,108056,148786794
mobile,80.215.116.29,70416,857737,45709,53087,339,0,0,0,344,5305480,108410,149274606
mobile,80.215.116.29,170869,952290,167924,53087,357,0,0,0,357,4959289,108751,149744504
mobile,80.215.116.29,145792,1090890,51236,53087,352,0,0,0,360,4365580,109053,150160660
mobile,80.215.116.29,128241,959127,81017,53087,358,0,0,0,361,4979107,109164,150313618
mobile,80.215.116.29,79967,844659,25436,53087,307,0,0,0,365,5716522,109449,150706348
mobile,80.215.116.29,86583,713250,22506,53087,368,0,0,0,371,6881016,109980,151438066
mobile,80.215.116.29,76737,733865,15688,53087,338,0,0,0,374,6741800,110335,151927256
mobile,80.215.116.29,122637,845095,83869,53087,361,0,0,0,377,5901416,110582,152267622
mobile,80.215.116.29,88307,683609,26992,53087,379,0,0,0,382,7392239,111002,152846382
mobile,80.215.116.29,153985,1134126,51985,53087,380,0,0,0,384,4479095,111278,153226710
mobile,80.215.116.29,105218,852382,21881,53087,384,0,0,0,387,6006163,111546,153596014
mobile,80.215.116.29,79147,635591,15783,53087,389,0,0,0,390,8117220,111922,154114142
mobile,80.215.116.29,135526,1220828,49666,53087,337,0,0,0,393,4258518,112100,154359426
mobile,80.215.116.29,129043,982492,8549,53087,390,0,0,0,397,5345421,112634,155095278
mobile,80.215.116.29,110416,911342,19054,53087,399,0,0,0,400,5806294,112941,155518324
mobile,80.215.116.29,85566,1019984,29281,53087,399,0,0,0,402,5213785,113171,155835264
mobile,80.215.116.29,105768,841305,4688,53087,398,0,0,0,404,6352553,113569,156383708
mobile,80.215.116.29,102906,856813,3812,53087,330,0,0,0,407,6283893,113829,156741988
mobile,80.215.116.29,143021,918924,145320,53087,409,0,0,0,409,5887950,114114,157134718
mobile,80.215.116.29,100170,1057790,39325,53087,361,0,0,0,411,5139996,114472,157628042
mobile,80.215.116.29,63966,638404,18531,53087,411,0,0,0,413,8558051,114977,158323932
mobile,80.215.116.29,84867,710678,19386,53087,412,0,0,0,416,7743564,115424,158939898
mobile,80.215.116.29,94490,738582,16798,53087,409,0,0,0,417,7468919,115541,159101124
mobile,80.215.116.29,102456,823292,2285,53087,388,0,0,0,419,6732565,116105,159878316
mobile,80.215.116.29,93287,786516,12665,53087,421,0,0,0,421,7081006,116625,160594876
mobile,80.215.116.29,60885,752247,16739,53087,423,0,0,0,423,7438756,117113,161267340
mobile,80.215.116.29,106540,825335,17539,53087,422,0,0,0,425,6812070,117536,161850234
mobile,80.215.116.29,147644,1163287,22088,53087,376,0,0,0,426,4844435,117686,162056934
mobile,80.215.116.29,102777,811232,9779,53087,425,0,0,0,427,6963109,118234,162812078
mobile,80.215.116.29,84361,725660,9585,53087,429,0,0,0,429,7820680,118870,163688486
mobile,80.215.116.29,83933,610542,16212,53087,429,0,0,0,430,9316941,119160,164088106
mobile,80.215.116.29,114836,876402,68417,53087,429,0,0,0,430,6490610,119260,164225906
mobile,80.215.116.29,114403,893068,22356,53087,432,0,0,0,432,6399111,119770,164928686
mobile,80.215.116.29,68586,746285,33073,53087,433,0,0,0,433,7675446,120511,165949784
mobile,80.215.116.29,120094,890790,71124,53087,433,0,0,0,434,6445176,120842,166405902
mobile,80.215.116.29,90533,700865,19581,53087,433,0,0,0,435,8210608,121362,167122462
mobile,80.215.116.29,84323,695912,16065,53087,433,0,0,0,436,8288054,121904,167869338
mobile,80.215.116.29,149918,1178103,48412,53087,435,0,0,0,437,4907029,122194,168268958
mobile,80.215.116.29,98547,669509,43927,53087,435,0,0,0,438,8654423,122485,168669956
mobile,80.215.116.29,111445,876057,43441,53087,438,0,0,0,438,6613969,122933,169287300
mobile,80.215.116.29,66898,844351,37372,53087,439,0,0,0,439,6877996,123379,169901888
mobile,80.215.116.29,81785,739911,9889,53087,436,0,0,0,439,7848840,123558,170148550
mobile,80.215.116.29,95897,775623,10268,53087,437,0,0,0,440,7504511,124262,171118662
mobile,80.215.116.29,95359,758324,4984,53087,438,0,0,0,440,7675705,124568,171540330
mobile,80.215.116.29,72045,595340,17783,53087,437,0,0,0,441,9799275,125215,172431896
mobile,80.215.116.29,146111,1080342,22864,53087,440,0,0,0,441,5400049,125573,172925220
mobile,80.215.116.29,136490,1132008,26983,53087,441,0,0,0,441,5153586,125625,172996876
mobile,80.215.116.29,99938,809685,9390,53087,441,0,0,0,441,7205148,126143,173710680
mobile,80.215.116.29,88098,652003,12118,53087,442,0,0,0,442,8967948,126755,174554016
mobile,80.215.116.29,76644,624879,21097,53087,437,0,0,0,442,9357218,127301,175306404
mobile,80.215.116.29,85136,673067,9903,53087,441,0,0,0,442,8687292,127485,175559956
mobile,80.215.116.29,168994,1379967,32334,53087,440,0,0,0,442,4237151,127853,176067060
mobile,80.215.116.29,82046,698694,33103,53087,441,0,0,0,442,8368655,128278,176652710
mobile,80.215.116.29,83629,698063,16992,53087,427,0,0,0,442,8376220,128799,177370648
mobile,80.215.116.29,76264,637536,9612,53087,440,0,0,0,442,9171450,129366,178151974
mobile,80.215.116.29,90880,671421,30452,53087,437,0,0,0,442,8708589,129457,178277372
mobile,80.215.116.29,74063,841441,38523,53087,439,0,0,0,442,6948947,129907,178897472
mobile,80.215.116.29,69729,762853,40597,53087,442,0,0,0,442,7664818,130388,179560290
mobile,80.215.116.29,63593,755163,33565,53087,438,0,0,0,442,7742870,130867,180220352
mobile,80.215.116.29,109551,830187,20561,53087,439,0,0,0,442,7043147,131215,180699896
mobile,80.215.116.29,85183,702706,13655,53087,419,0,0,0,442,8320876,131659,181311728
mobile,80.215.116.29,126163,949878,48682,53087,439,0,0,0,442,6155663,131901,181645204
mobile,80.215.116.29,101378,835966,20534,53087,439,0,0,0,442,6994458,132568,182564330
mobile,80.215.116.29,99321,793249,3869,53087,442,0,0,0,442,7371114,132945,183083836
mobile,80.215.116.29,143568,1145762,29928,53087,420,0,0,0,442,5103267,133240,183490346
mobile,80.215.116.29,98874,823531,25609,53087,429,0,0,0,442,7100072,133628,184025010
mobile,80.215.116.29,81807,810938,22076,53087,439,0,0,0,442,7210328,134035,184585856
mobile,80.215.116.29,68594,685378,17535,53087,442,0,0,0,442,8531247,134514,185245918
mobile,80.215.116.29,84072,670045,7212,53087,442,0,0,0,442,8726472,134563,185313440
mobile,80.215.116.29,69221,856058,38080,53087,442,0,0,0,442,6830296,135077,186021732
mobile,80.215.116.29,154578,1039881,109149,53087,433,0,0,0,442,5622883,135150,186122326
mobile,80.215.116.29,78970,979702,87911,53087,439,0,0,0,442,5968273,135561,186688684
mobile,80.215.116.29,121921,1176633,25140,53087,428,0,0,0,442,4969374,136005,187300516
mobile,80.215.116.29,140008,1087819,24058,53087,440,0,0,0,442,5375094,136389,187829668
mobile,80.215.116.29,84131,709900,17624,53087,438,0,0,0,442,8236553,136657,188198972
mobile,80.215.116.29,87291,828417,41274,53087,440,0,0,0,443,7074164,137090,188795646
mobile,80.215.116.29,117975,942061,3762,53087,441,0,0,0,443,6220784,137515,189381296
mobile,80.215.116.29,128162,1025321,368,53087,562,2,2,174,388,7238081,137722,189426770
mobile,80.215.116.29,126422,1041616,15186,53087,309,0,0,0,310,3937082,137999,190048248
mobile,80.215.116.29,76458,674901,8770,53087,256,0,0,0,316,6193946,138382,190576022
mobile,80.215.116.29,77875,711928,36974,53087,321,0,0,0,321,5964711,138740,191069346
mobile,80.215.116.29,110418,949965,20183,53087,310,0,0,0,325,4525808,138966,191380774
mobile,80.215.116.29,91545,924973,23468,53087,333,0,0,0,334,4776808,139422,192009142
mobile,80.215.116.29,97900,808394,12071,53087,312,0,0,0,336,5498403,139561,192200684
mobile,80.215.116.29,87212,706403,10601,53087,339,0,0,0,342,6404629,139932,192711922
mobile,80.215.116.29,97547,763923,14702,53087,340,0,0,0,343,5939706,140025,192840076
mobile,80.215.116.29,92477,718318,19683,53087,348,0,0,0,350,6445724,140550,193563526
mobile,80.215.116.29,71455,711469,19023,53087,354,0,0,0,355,6600742,141057,194262172
mobile,80.215.116.29,122741,1074696,72238,53087,358,0,0,0,360,4431362,141447,194799592
mobile,80.215.116.29,83579,703186,29113,53087,337,0,0,0,362,6810183,141622,195040742
mobile,80.215.116.29,119667,1079698,24884,53087,555,57,57,301,254,6787782,141937,195060034
mobile,80.215.116.29,70048,687535,5371,53087,254,0,0,0,255,4906432,142197,195830336
mobile,80.215.116.29,70738,725887,10057,53087,255,0,0,0,257,4683651,142460,196184482
mobile,80.215.116.29,69137,889507,10907,53087,220,0,0,0,261,3881607,142722,196545518
mobile,80.215.116.29,134096,980439,71409,53087,262,0,0,0,263,3548588,142831,196695720
mobile,80.215.116.29,90857,768346,15176,53087,264,0,0,0,266,4579786,143150,197135302
mobile,80.215.116.29,115311,874273,45217,53087,203,0,0,0,267,4040030,143285,197321332
mobile,80.215.116.29,88937,675368,24812,53087,270,0,0,0,271,5308224,143629,197795364
mobile,80.215.116.29,100736,824011,14976,53087,273,0,0,0,273,4382784,143823,198062696
mobile,80.215.116.29,73947,732487,44175,53087,274,0,0,0,276,4984591,144210,198595982
mobile,80.215.116.29,69651,669173,4510,53087,276,0,0,0,277,5475979,144369,198815084
mobile,80.215.116.29,83136,622387,18778,53087,278,0,0,0,280,5951383,144854,199483414
mobile,80.215.116.29,120883,876806,75378,53087,250,0,0,0,281,4239584,144912,199563338
mobile,80.215.116.29,76761,680537,75643,53087,282,0,0,0,284,5520609,145274,200062174
mobile,80.215.116.29,83891,815149,26363,53087,285,0,0,0,286,4641405,145565,200463172
mobile,80.215.116.29,189211,1486412,15482,53087,285,0,0,0,289,2572048,145846,200850390
mobile,80.215.116.29,128488,991273,36486,53087,276,0,0,0,290,3870126,146029,201102564
mobile,80.215.116.29,123046,932195,42832,53087,275,0,0,0,292,4143778,146372,201575218
mobile,80.215.116.29,160110,1154505,74233,53087,292,0,0,0,293,3357316,146487,201733688
mobile,80.215.116.29,138371,1214808,45705,53087,293,0,0,0,294,3201548,146562,201837038
mobile,80.215.116.29,104498,918433,17013,53087,289,0,0,0,296,4263484,147097,202574268
mobile,80.215.116.29,70225,810853,12175,53087,292,0,0,0,298,4861771,147405,202998692
mobile,80.215.116.29,114845,887265,19373,53087,296,0,0,0,298,4443072,147566,203220550
mobile,80.215.116.29,99242,852684,5271,53087,298,0,0,0,300,4654291,147857,203621548
mobile,80.215.116.29,163434,1015426,60441,53087,297,0,0,0,300,3908349,147962,203766238
mobile,80.215.116.29,82004,704377,36178,53087,301,0,0,0,301,5653036,148285,204211332
mobile,80.215.116.29,76250,815870,29765,53087,301,0,0,0,302,4896733,148580,204617842
mobile,80.215.116.29,109356,986812,13785,53087,190,0,0,0,303,4061894,148768,204876906
mobile,80.215.116.29,131370,934760,62806,53087,302,0,0,0,303,4288080,148925,205093252
mobile,80.215.116.29,75783,773153,78526,53087,292,0,0,0,305,5218610,149282,205585198
mobile,80.215.116.29,70075,721088,31636,53087,303,0,0,0,305,5595411,149597,206019268
mobile,80.215.116.29,73950,594363,5193,53087,305,0,0,0,305,6788417,149774,206263174
mobile,80.215.116.29,159978,1121262,131603,53087,282,0,0,0,306,3610229,149853,206372036
mobile,80.215.116.29,146552,1023568,68409,53087,292,0,0,0,306,3954805,150374,207089974
mobile,80.215.116.29,89046,980520,106648,53087,272,0,0,0,306,4128434,150445,207187812
mobile,80.215.116.29,97712,830502,8723,53087,300,0,0,0,307,4890104,150952,207886458
mobile,80.215.116.29,83206,708684,15022,53087,307,0,0,0,307,5730680,151388,208487266
mobile,80.215.116.29,77487,678444,5127,53087,308,0,0,0,308,6005610,151701,208918580
mobile,80.215.116.29,77634,737948,28415,53087,304,0,0,0,308,5521351,152037,209381588
mobile,80.215.116.29,83174,737875,15910,53087,308,0,0,0,308,5521897,152339,209797744
mobile,80.215.116.29,99754,872061,27489,53087,308,0,0,0,308,4672230,152655,210233192
mobile,80.215.116.29,69791,655609,19117,53087,308,0,0,0,308,6214787,152971,210668640
mobile,80.215.116.29,85323,659295,17452,53087,305,0,0,0,308,6180041,153010,210722382
mobile,80.215.116.29,84724,705205,19230,53087,308,0,0,0,308,5777710,153542,211455478
mobile,80.215.116.29,69342,606526,16796,53087,306,0,0,0,308,6717717,153897,211944668
mobile,80.215.116.29,92940,766354,19030,53087,306,0,0,0,308,5316694,154056,212163770
mobile,80.215.116.29,79002,801196,42634,53087,308,0,0,0,308,5085485,154566,212866550
mobile,80.215.116.29,84280,665652,11747,53087,305,0,0,0,308,6121021,154963,213413616
mobile,80.215.116.29,77226,644576,6745,53087,305,0,0,0,308,6321163,155077,213570708
mobile,80.215.116.29,77763,672073,6265,53087,308,0,0,0,308,6062541,155591,214279000
mobile,80.215.116.29,115164,966129,22875,53087,273,0,0,0,308,4217315,155921,214733740
mobile,80.215.116.29,122213,955289,13961,53087,307,0,0,0,308,4265170,156226,215154030
mobile,80.215.116.29,103419,772759,15642,53087,308,0,0,0,308,5272627,156451,215464080
mobile,80.215.116.29,78913,692451,24055,53087,308,0,0,0,308,5884128,156630,215710742
mobile,80.215.116.29,82040,663150,8425,53087,308,0,0,0,308,6144115,157150,216427302
mobile,80.215.116.29,91102,714791,10275,53087,306,0,0,0,308,5700226,157567,217001928
mobile,80.215.116.29,61002,693555,17345,53087,305,0,0,0,308,5874761,157888,217444266
mobile,80.215.116.29,140030,854040,131301,53087,306,0,0,0,308,4770819,157935,217509032
mobile,80.215.116.29,69722,830609,43956,53087,306,0,0,0,308,4905401,158242,217932078
mobile,80.215.116.29,108402,834414,28322,53087,307,0,0,0,308,4883032,158291,217999600
mobile,80.215.116.29,138488,1065356,36203,53087,267,0,0,0,308,3824515,158777,218669308
mobile,80.215.116.29,172675,1236802,89857,53087,294,0,0,0,308,3294359,158822,218731318
mobile,80.215.116.29,92183,910725,32978,53087,295,0,0,0,308,4473875,159342,219447878
mobile,80.215.116.29,78057,654059,10779,53087,305,0,0,0,308,6229515,159604,219808914
mobile,80.215.116.29,90516,704971,14597,53087,293,0,0,0,308,5779628,159918,220241606
mobile,80.215.116.29,81165,738953,66742,53087,307,0,0,0,309,5531744,160286,220748710
mobile,80.215.116.29,83577,642164,20702,53087,309,0,0,0,309,6365506,160701,221320580
mobile,80.215.116.29,76987,642587,15683,53087,307,0,0,0,309,6361316,161051,221802880
mobile,80.215.116.29,150503,1135907,74075,53087,310,0,0,0,310,3610267,161178,221977886
mobile,80.215.116.29,63369,709142,59666,53087,304,0,0,0,310,5782943,161423,222315496
mobile,80.215.116.29,67113,772244,24199,53087,309,0,0,0,311,5327534,161754,222771614
mobile,80.215.116.29,115173,886612,20870,53087,309,0,0,0,311,4640312,161917,222996228
mobile,80.215.116.29,62831,882215,18919,53087,310,0,0,0,311,4663440,162388,223645266
mobile,80.215.116.29,99326,793516,7820,53087,311,0,0,0,312,5201389,162670,224033862
mobile,80.215.116.29,93061,674420,34688,53087,313,0,0,0,313,6139518,162972,224450018
mobile,80.215.116.29,89872,804936,27427,53087,309,0,0,0,313,5144029,163330,224943342
mobile,80.215.116.29,68333,623620,10229,53087,311,0,0,0,314,6660856,163648,225381546
mobile,80.215.116.29,88657,725989,17979,53087,315,0,0,0,315,5739855,163963,225815616
mobile,80.215.116.29,80796,801861,30659,53087,316,0,0,0,316,5213248,164307,226289648
mobile,80.215.116.29,77228,836696,23118,53087,315,0,0,0,317,5012011,164640,226748522
mobile,80.215.116.29,124382,857134,69989,53087,318,0,0,0,318,4907935,164907,227116448
mobile,80.215.116.29,78837,766914,26505,53087,317,0,0,0,318,5485306,165055,227320392
mobile,80.215.116.29,104189,710444,56281,53087,316,0,0,0,320,5958549,165570,228030062
mobile,80.215.116.29,99113,727578,43101,53087,318,0,0,0,321,5836411,165925,228519252
mobile,80.215.116.29,76747,654982,28303,53087,319,0,0,0,322,6503497,166198,228895446
mobile,80.215.116.29,91726,949786,29764,53087,314,0,0,0,323,4498805,166540,229366722
mobile,80.215.116.29,87544,699457,5177,53087,312,0,0,0,324,6127797,166890,229849022
mobile,80.215.116.29,68178,630409,11211,53087,323,0,0,0,326,6840937,167318,230438806
mobile,80.215.116.29,135059,1011018,68901,53087,325,0,0,0,327,4278675,167518,230714406
mobile,80.215.116.29,64571,717030,33225,53087,329,0,0,0,329,6069864,167749,231032724
mobile,80.215.116.29,70721,630632,23659,53087,330,0,0,0,331,6943404,168098,231513646
mobile,80.215.116.29,98444,862728,16554,53087,333,0,0,0,333,5106117,168426,231965630
mobile,80.215.116.29,76112,621680,29564,53087,334,0,0,0,335,7128503,168825,232515452
mobile,80.215.116.29,70855,772184,61700,53087,336,0,0,0,338,5790503,169204,233037714
mobile,80.215.116.29,94996,743680,15611,53087,339,0,0,0,340,6048020,169487,233427688
mobile,80.215.116.29,86896,697007,3026,53087,310,0,0,0,342,6490967,169916,234018850
mobile,80.215.116.29,105025,836306,7737,53087,342,0,0,0,344,5441437,170256,234487370
mobile,80.215.116.29,61881,652881,13778,53087,329,0,0,0,347,7030980,170611,234976560
mobile,80.215.116.29,60984,629621,19539,53087,349,0,0,0,349,7332746,170961,235458860
mobile,80.215.116.29,75746,689717,21539,53087,348,0,0,0,351,6732194,171331,235968720
mobile,80.215.116.29,75717,766717,29606,53087,354,0,0,0,354,6107853,171689,236462044
mobile,80.215.116.29,115554,979342,12384,53087,272,0,0,0,357,4822300,171989,236875444
mobile,80.215.116.29,93427,825009,25582,53087,361,0,0,0,361,5788539,172449,237509324
mobile,80.215.116.29,107729,898281,24056,53087,362,0,0,0,364,5360553,172774,237957174
mobile,80.215.116.29,85576,670229,25755,53087,364,0,0,0,365,7204271,172956,238207970
mobile,80.215.116.29,75304,726078,24346,53087,368,0,0,0,370,6741226,173345,238744012
mobile,80.215.116.29,75364,710683,25509,53087,370,0,0,0,370,6887256,173347,238746768
mobile,80.215.116.29,69098,1152911,46890,53087,376,0,0,0,376,4314321,173725,239267652
datacenter,10.0.4.10,499,5343,156,57,1080,0,0,0,2174,5656061987,11678113,16907670048
datacenter,10.0.4.10,569,6872,486,57,900,0,0,0,2174,4397604656,11844637,17148795952
datacenter,10.0.4.10,571,6311,404,57,1170,0,0,0,2174,4788518333,12010756,17389335384
datacenter,10.0.4.10,745,5318,364,57,1170,0,0,0,2174,5682651222,12175186,17627430024
datacenter,10.0.4.10,446,5908,390,57,1125,0,0,0,2174,5115155585,12338912,17864501256
datacenter,10.0.4.10,434,5724,360,57,1080,0,0,0,2174,5279584067,12513848,18117804648
datacenter,10.0.4.10,777,5525,904,57,1,0,0,0,2174,5469744651,12624610,18278155584
datacenter,10.0.4.10,314,3556,196,57,1,0,0,0,2174,8498408098,12673442,18348803728
datacenter,10.0.4.10,472,5876,252,57,1125,0,0,0,2174,5143012117,12742465,18448691496
datacenter,10.0.4.10,809,6563,258,57,1305,0,0,0,2174,4604653237,12895741,18670631280
datacenter,10.0.4.10,572,5668,139,57,945,0,0,0,2174,5331746506,12978268,18790129600
datacenter,10.0.4.10,571,5702,371,57,1035,0,0,0,2174,5299954261,13201825,19113838968
datacenter,10.0.4.10,722,6596,449,57,1530,0,0,0,2174,4581616009,13357381,19339077408
datacenter,10.0.4.10,551,6309,381,57,1080,0,0,0,2174,4790036329,13508890,19558461168
datacenter,10.0.4.10,497,5250,428,57,1170,0,0,0,2174,5756255085,13659828,19777019200
datacenter,10.0.4.10,723,5644,208,57,1035,0,0,0,2174,5354418710,13810172,19994716280
datacenter,10.0.4.10,762,7184,441,57,1440,0,0,0,2174,4206617371,13955267,20204810280
datacenter,10.0.4.10,460,4411,426,57,1035,0,0,0,2174,6851131081,14095245,20407454200
datacenter,10.0.4.10,705,5637,112,57,1215,0,0,0,2174,5361067802,14255850,20640010240
datacenter,10.0.4.10,540,4734,290,57,900,0,0,0,2174,6383679594,14414970,20870416000
datacenter,10.0.4.10,627,5405,668,57,990,0,0,0,2174,5591182090,14570355,21095413480
datacenter,10.0.4.10,620,4746,216,57,1305,0,0,0,2174,6367538811,14742165,21344194360
datacenter,10.0.4.10,387,4114,378,57,1215,0,0,0,2174,7345731453,14923785,21607180120
datacenter,10.0.4.10,512,5114,412,57,1035,0,0,0,2174,5909335001,15094425,21854266840
datacenter,10.0.4.10,437,4712,354,57,1125,0,0,0,2174,6413484550,15277395,22119207400
datacenter,10.0.4.10,503,4872,437,57,1080,0,0,0,2174,6202861083,15444705,22361472280
datacenter,10.0.4.10,448,4410,422,57,990,0,0,0,2174,6852684625,15618945,22613771800
datacenter,10.0.4.10,439,4424,167,57,990,0,0,0,2174,6830998915,15800340,22876431760
datacenter,10.0.4.10,503,4414,334,57,945,0,0,0,2174,6846474671,15968865,23120455960
datacenter,10.0.4.10,502,4465,393,57,1035,0,0,0,2174,6768273057,16147785,23379532120
datacenter,10.0.4.10,481,4464,437,57,765,0,0,0,2174,6769789247,16316130,23623295680
datacenter,10.0.4.10,553,4929,382,57,855,0,0,0,2174,6131129884,16476015,23854809160
datacenter,10.0.4.10,555,5764,614,57,900,0,0,0,2174,5242945732,16644090,24098181760
datacenter,10.0.4.10,896,8395,352,57,1626,0,0,0,2174,3599802167,16810807,24339579648
datacenter,10.0.4.10,704,5420,162,57,1395,0,0,0,2174,5575708339,16980030,24584605000
datacenter,10.0.4.10,548,6291,306,57,1125,0,0,0,2174,4803741726,17145909,24824797480
datacenter,10.0.4.10,675,5270,110,57,1305,0,0,0,2174,5734409715,17307552,25058854224
datacenter,10.0.4.10,579,6108,422,57,1125,0,0,0,2174,4947665225,17470182,25294342464
datacenter,10.0.4.10,520,5770,82,57,1080,0,0,0,2174,5237493795,17632632,25529570064
datacenter,10.0.4.10,744,6508,391,57,1440,0,0,0,2174,4643567793,17797311,25768022240
datacenter,10.0.4.10,948,7368,599,57,1865,0,0,0,2174,4101566123,17965706,26011850208
datacenter,10.0.4.10,488,6234,384,57,1215,0,0,0,2174,4847664292,18144051,26270074528
datacenter,10.0.4.10,567,5740,349,57,1215,0,0,0,2174,5264867456,18314017,26516177440
datacenter,10.0.4.10,645,6151,212,57,1485,0,0,0,2174,4913077418,18490155,26771199992
datacenter,10.0.4.10,843,7277,297,57,1667,0,0,0,2174,4152856836,18665038,27024392688
datacenter,10.0.4.10,847,7316,615,57,1530,0,0,0,2174,4130718862,18839384,27276808800
datacenter,10.0.4.10,741,6788,683,57,1480,0,0,0,2174,4452024042,19011967,27526682024
datacenter,10.0.4.10,876,6020,482,57,1530,0,0,0,2174,5019989900,19183329,27774811168
datacenter,10.0.4.10,619,6054,425,57,1485,0,0,0,2174,4991797026,19351726,28018646616
datacenter,10.0.4.10,589,6541,493,57,1125,0,0,0,2174,4620140528,19517423,28258567760
datacenter,10.0.4.10,542,6349,341,57,1125,0,0,0,2174,4759858119,19683001,28498322120
datacenter,10.0.4.10,682,6125,388,57,1215,0,0,0,2174,4933932930,19751588,28597635088
datacenter,10.0.4.10,1081,9248,141,57,2081,0,0,0,2174,3267770242,19851675,28742550360
datacenter,10.0.4.10,525,5679,380,57,1035,0,0,0,2174,5321419123,19981441,28930448392
datacenter,10.0.4.10,706,6592,399,57,1440,0,0,0,2174,4584396116,20180208,29218252720
datacenter,10.0.4.10,975,8713,224,57,1838,0,0,0,2174,3468419511,20363843,29483987504
datacenter,10.0.4.10,986,8924,311,57,1768,0,0,0,2174,3386411833,20546002,29747545008
datacenter,10.0.4.10,1089,9571,476,57,1585,0,0,0,2174,3157490251,20730994,30015194912
datacenter,10.0.4.10,908,9000,137,57,1767,0,0,0,2174,3357815466,20911089,30275765184
datacenter,10.0.4.10,870,8542,237,57,2083,0,0,0,2174,3537852868,21095253,30542234160
datacenter,10.0.4.10,1010,9341,202,57,1677,0,0,0,2174,3235235970,21278073,30806737336
datacenter,10.0.4.10,1229,9697,459,57,1585,0,0,0,2174,3116462741,21456625,31065081752
datacenter,10.0.4.10,665,6369,332,57,1530,0,0,0,2174,4744911163,21629415,31315199504
datacenter,10.0.4.10,655,6543,282,57,1440,0,0,0,2174,4618728289,21800452,31562856096
datacenter,10.0.4.10,766,6994,445,57,1485,0,0,0,2174,4320894938,21971596,31810651960
datacenter,10.0.4.10,724,7398,263,57,1530,0,0,0,2174,4084933657,22141708,32056964976
datacenter,10.0.4.10,593,5893,236,57,990,0,0,0,2174,5128175666,22307070,32296407680
datacenter,10.0.4.10,948,7329,487,57,2060,0,0,0,2174,4123391895,22475145,32539780280
datacenter,10.0.4.10,801,6872,558,57,1620,0,0,0,2174,4397604656,22642593,32782237768
datacenter,10.0.4.10,764,7076,345,57,1575,0,0,0,2174,4270822385,22815037,33031934760
datacenter,10.0.4.10,727,6120,508,57,1530,0,0,0,2174,4937963921,22982192,33273971800
datacenter,10.0.4.10,477,5440,71,57,1080,0,0,0,2174,5555209411,23151070,33518499960
datacenter,10.0.4.10,519,5942,156,57,1170,0,0,0,2174,5085886772,23321004,33764561008
datacenter,10.0.4.10,727,5878,736,57,1575,0,0,0,2174,5141262198,23485684,34003014248
datacenter,10.0.4.10,628,6435,496,57,945,0,0,0,2174,4696245407,23649878,34240765728
datacenter,10.0.4.10,916,8281,641,57,1800,0,0,0,2174,3649358676,23809947,34472540424
datacenter,10.0.4.10,712,6143,368,57,1350,0,0,0,2174,4919475695,23971284,34706150240
